source,target,weight,total_votes_agreed,total_votes_shared,source_party,target_party,period,topic
Bjarne Corydon,Benny Engelbrecht,1.0,12,12,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Karina Lorentzen Dehnhardt,1.0,7,7,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Stine Brix,0.75,6,8,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Hans Christian Schmidt,0.8,4,5,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Kim Andersen (udpeget af V),0.7272727272727273,8,11,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Preben Bang Henriksen,0.625,5,8,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Bertel Haarder,0.8333333333333334,5,6,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Sophie Løhde,0.7142857142857143,5,7,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,John Dyrby Paulsen,1.0,10,10,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Mette Bock,0.36363636363636365,4,11,Socialdemokratiet,Liberal Alliance,68,klima
Bjarne Corydon,Thomas Danielsen,0.6,3,5,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Lars Løkke Rasmussen,1.0,3,3,Socialdemokratiet,Moderaterne,68,klima
Bjarne Corydon,Johanne Schmidt-Nielsen,0.75,6,8,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Anders Samuelsen,0.3333333333333333,2,6,Socialdemokratiet,Liberal Alliance,68,klima
Bjarne Corydon,Lone Loklindt,1.0,10,10,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Eigil Andersen,1.0,7,7,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Jan Johansen,1.0,6,6,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Liv Holm Andersen,1.0,11,11,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Karina Adsbøl,0.3333333333333333,4,12,Socialdemokratiet,Danmarksdemokraterne,68,klima
Bjarne Corydon,Nicolai Wammen,1.0,5,5,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Christine Antorini,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Holger K. Nielsen,1.0,4,4,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Henning Hyllested,0.9,9,10,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Karen Hækkerup (udpeget af S),1.0,2,2,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Karin Nødgaard,0.0,0,5,Socialdemokratiet,Dansk Folkeparti,68,klima
Bjarne Corydon,Rasmus Helveg Petersen,1.0,5,5,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Nick Hækkerup,1.0,5,5,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Merete Riisager,0.5555555555555556,5,9,Socialdemokratiet,Liberal Alliance,68,klima
Bjarne Corydon,Mette Reissmann,1.0,7,7,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Marie Krarup,0.3333333333333333,2,6,Socialdemokratiet,Uden for folketingsgrupperne,68,klima
Bjarne Corydon,Hans Kristian Skibby,0.2,2,10,Socialdemokratiet,Danmarksdemokraterne,68,klima
Bjarne Corydon,Steen Gade,1.0,8,8,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Anne Sina,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Rosa Lund,0.8,8,10,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Morten Østergaard,0.0,0,0,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Kim Christiansen,0.25,2,8,Socialdemokratiet,Dansk Folkeparti,68,klima
Bjarne Corydon,Lene Espersen,1.0,2,2,Socialdemokratiet,Det Konservative Folkeparti,68,klima
Bjarne Corydon,Christian Friis Bach,1.0,3,3,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Mette Frederiksen,1.0,4,4,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Ida Auken,1.0,5,5,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Per Stig Møller,0.5,4,8,Socialdemokratiet,Det Konservative Folkeparti,68,klima
Bjarne Corydon,Villum Christensen,0.5,1,2,Socialdemokratiet,Liberal Alliance,68,klima
Bjarne Corydon,Lars Dohn,0.8,8,10,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Ellen Trane Nørby,0.5714285714285714,4,7,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Martin Henriksen (udpeget af DF),0.4,2,5,Socialdemokratiet,Dansk Folkeparti,68,klima
Bjarne Corydon,Søren Pind,0.4,2,5,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Marianne Jelved,1.0,8,8,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Jakob Engel-Schmidt,0.6,3,5,Socialdemokratiet,Moderaterne,68,klima
Bjarne Corydon,Pernille Skipper,0.7777777777777778,7,9,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Martin Geertsen,0.7,7,10,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Pia Olsen Dyhr,1.0,8,8,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Peter Skaarup,0.125,1,8,Socialdemokratiet,Danmarksdemokraterne,68,klima
Bjarne Corydon,Kristian Thulesen Dahl,0.16666666666666666,1,6,Socialdemokratiet,Uden for folketingsgrupperne,68,klima
Bjarne Corydon,Carsten Hansen,1.0,5,5,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Margrethe Vestager,1.0,1,1,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Simon Emil Ammitzbøll-Bille,0.5,2,4,Socialdemokratiet,Uden for folketingsgrupperne,68,klima
Bjarne Corydon,Helle Thorning-Schmidt,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Lars Barfoed,1.0,3,3,Socialdemokratiet,Det Konservative Folkeparti,68,klima
Bjarne Corydon,Mogens Jensen,1.0,5,5,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Sofie Carsten Nielsen,1.0,5,5,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Andreas Steenberg,1.0,10,10,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Hans Andersen,0.6,6,10,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Anni Matthiesen,0.6,3,5,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Pernille Rosenkrantz-Theil,1.0,6,6,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Per Clausen,1.0,7,7,Socialdemokratiet,Enhedslisten,68,klima
Bjarne Corydon,Jacob Jensen,0.0,0,0,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Michael Aastrup Jensen,1.0,1,1,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Sara Olsvig,1.0,1,1,Socialdemokratiet,Inuit Ataqatigiit,68,klima
Bjarne Corydon,Annette Lind,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Inger Støjberg,1.0,1,1,Socialdemokratiet,Danmarksdemokraterne,68,klima
Bjarne Corydon,Bent Bøgsted,1.0,1,1,Socialdemokratiet,Danmarksdemokraterne,68,klima
Bjarne Corydon,Lennart Damsbo-Andersen,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Julie Skovsby,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Mai Mercado,1.0,1,1,Socialdemokratiet,Det Konservative Folkeparti,68,klima
Bjarne Corydon,Thyra Frank,1.0,1,1,Socialdemokratiet,Liberal Alliance,68,klima
Bjarne Corydon,Zenia Stampe,1.0,1,1,Socialdemokratiet,Radikale Venstre,68,klima
Bjarne Corydon,Fatma Øktem,1.0,1,1,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Karsten Nonbo,1.0,1,1,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Pernille Vigsø Bagge,1.0,1,1,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Mette Gjerskov,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Anne Baastrup,1.0,1,1,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Jane Heitmann,1.0,1,1,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Thomas Jensen,1.0,1,1,Socialdemokratiet,Socialdemokratiet,68,klima
Bjarne Corydon,Jonas Dahl,1.0,1,1,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Bjarne Corydon,Troels Lund Poulsen,1.0,1,1,Socialdemokratiet,Venstre,68,klima
Bjarne Corydon,Jakob Ellemann-Jensen,1.0,1,1,Socialdemokratiet,Venstre,68,klima
Karsten Lauritzen,Henrik Sass Larsen,0.7555555555555555,34,45,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Søren Espersen,0.6666666666666666,18,27,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Astrid Krag,0.7088607594936709,56,79,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Christian Juhl,0.4166666666666667,35,84,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Erling Bonnesen,1.0,98,98,Venstre,Venstre,68,klima
Karsten Lauritzen,Liselott Blixt,0.6630434782608695,61,92,Venstre,Uden for folketingsgrupperne,68,klima
Karsten Lauritzen,Annette Vilhelmsen,0.6551724137931034,57,87,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Flemming Damgaard Larsen,1.0,116,116,Venstre,Venstre,68,klima
Karsten Lauritzen,Nikolaj Villumsen,0.5072463768115942,35,69,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Tom Behnke,0.8969072164948454,87,97,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Karen Ellemann,0.9886363636363636,87,88,Venstre,Venstre,68,klima
Karsten Lauritzen,Jeppe Mikkelsen,0.71,71,100,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Christian Langballe (udpeget af DF),0.6777777777777778,61,90,Venstre,Dansk Folkeparti,68,klima
Karsten Lauritzen,Torsten Schack Pedersen,0.9876543209876543,80,81,Venstre,Venstre,68,klima
Karsten Lauritzen,Mads Rørvig,1.0,84,84,Venstre,Venstre,68,klima
Karsten Lauritzen,Brian Mikkelsen,0.9078947368421053,69,76,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Troels Ravn,0.6987951807228916,58,83,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Özlem Sara Cekic,0.6413043478260869,59,92,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Marlene Borst Hansen,0.7702702702702703,57,74,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Finn Sørensen,0.5116279069767442,44,86,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Louise Elholm,1.0,92,92,Venstre,Venstre,68,klima
Karsten Lauritzen,Peter Christensen,1.0,41,41,Venstre,Venstre,68,klima
Karsten Lauritzen,Mike Legarth,0.9021739130434783,83,92,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Jesper Petersen,0.7319587628865979,71,97,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,René Christensen,0.7674418604651163,33,43,Venstre,Dansk Folkeparti,68,klima
Karsten Lauritzen,Ole Birk Olesen,0.7272727272727273,48,66,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Morten Marinus,0.6931818181818182,61,88,Venstre,Dansk Folkeparti,68,klima
Karsten Lauritzen,Jan E. Jørgensen,1.0,108,108,Venstre,Venstre,68,klima
Karsten Lauritzen,Charlotte Dyremose,0.8611111111111112,31,36,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Trine Pertou Mach,0.75,36,48,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Joachim B. Olsen,0.7341772151898734,58,79,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Lotte Rod,0.6989247311827957,65,93,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Jens Henrik Thulesen Dahl,0.6601941747572816,68,103,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Trine Bramsen,0.7355371900826446,89,121,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Dennis Flydtkjær,0.6607142857142857,74,112,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Benny Engelbrecht,0.711864406779661,84,118,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Karina Lorentzen Dehnhardt,0.7538461538461538,49,65,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Stine Brix,0.5420560747663551,58,107,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Hans Christian Schmidt,1.0,53,53,Venstre,Venstre,68,klima
Karsten Lauritzen,Kim Andersen (udpeget af V),1.0,89,89,Venstre,Venstre,68,klima
Karsten Lauritzen,Preben Bang Henriksen,0.9886363636363636,87,88,Venstre,Venstre,68,klima
Karsten Lauritzen,Bertel Haarder,0.984375,63,64,Venstre,Venstre,68,klima
Karsten Lauritzen,Sophie Løhde,0.9821428571428571,55,56,Venstre,Venstre,68,klima
Karsten Lauritzen,John Dyrby Paulsen,0.7571428571428571,53,70,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Mette Bock,0.7261904761904762,61,84,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Thomas Danielsen,1.0,75,75,Venstre,Venstre,68,klima
Karsten Lauritzen,Lars Løkke Rasmussen,1.0,4,4,Venstre,Moderaterne,68,klima
Karsten Lauritzen,Johanne Schmidt-Nielsen,0.47692307692307695,31,65,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Anders Samuelsen,0.75,33,44,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Lone Loklindt,0.6847826086956522,63,92,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Eigil Andersen,0.7090909090909091,78,110,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Jan Johansen,0.782608695652174,72,92,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Liv Holm Andersen,0.7241379310344828,84,116,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Karina Adsbøl,0.6736842105263158,64,95,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Nicolai Wammen,0.88,22,25,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Christine Antorini,0.7727272727272727,51,66,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Holger K. Nielsen,0.775,62,80,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Henning Hyllested,0.53,53,100,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Karen Hækkerup (udpeget af S),0.723404255319149,34,47,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Karin Nødgaard,0.7032967032967034,64,91,Venstre,Dansk Folkeparti,68,klima
Karsten Lauritzen,Rasmus Helveg Petersen,0.6973684210526315,53,76,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Nick Hækkerup,0.7,21,30,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Merete Riisager,0.7529411764705882,64,85,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Mette Reissmann,0.6938775510204082,68,98,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Marie Krarup,0.6990291262135923,72,103,Venstre,Uden for folketingsgrupperne,68,klima
Karsten Lauritzen,Hans Kristian Skibby,0.6696428571428571,75,112,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Steen Gade,0.7,77,110,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Anne Sina,0.8,32,40,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Rosa Lund,0.4375,28,64,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Morten Østergaard,0.7419354838709677,23,31,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Kim Christiansen,0.6,45,75,Venstre,Dansk Folkeparti,68,klima
Karsten Lauritzen,Lene Espersen,0.96875,31,32,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Christian Friis Bach,0.7777777777777778,21,27,Venstre,Venstre,68,klima
Karsten Lauritzen,Mette Frederiksen,0.7466666666666667,56,75,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Ida Auken,0.7307692307692307,38,52,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Per Stig Møller,0.8860759493670886,70,79,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Villum Christensen,0.7323943661971831,52,71,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Lars Dohn,0.449438202247191,40,89,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Ellen Trane Nørby,1.0,60,60,Venstre,Venstre,68,klima
Karsten Lauritzen,Martin Henriksen (udpeget af DF),0.6486486486486487,24,37,Venstre,Dansk Folkeparti,68,klima
Karsten Lauritzen,Søren Pind,1.0,49,49,Venstre,Venstre,68,klima
Karsten Lauritzen,Marianne Jelved,0.6818181818181818,30,44,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Jakob Engel-Schmidt,1.0,34,34,Venstre,Moderaterne,68,klima
Karsten Lauritzen,Pernille Skipper,0.5238095238095238,44,84,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Martin Geertsen,1.0,80,80,Venstre,Venstre,68,klima
Karsten Lauritzen,Pia Olsen Dyhr,0.7291666666666666,35,48,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Peter Skaarup,0.7647058823529411,13,17,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Kristian Thulesen Dahl,0.625,5,8,Venstre,Uden for folketingsgrupperne,68,klima
Karsten Lauritzen,Carsten Hansen,0.6666666666666666,38,57,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Margrethe Vestager,0.6086956521739131,14,23,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Simon Emil Ammitzbøll-Bille,0.7555555555555555,34,45,Venstre,Uden for folketingsgrupperne,68,klima
Karsten Lauritzen,Helle Thorning-Schmidt,0.8,4,5,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Lars Barfoed,0.8571428571428571,48,56,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Mogens Jensen,0.7884615384615384,41,52,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Sofie Carsten Nielsen,0.6875,44,64,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Andreas Steenberg,0.7142857142857143,60,84,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Hans Andersen,0.989247311827957,92,93,Venstre,Venstre,68,klima
Karsten Lauritzen,Anni Matthiesen,1.0,76,76,Venstre,Venstre,68,klima
Karsten Lauritzen,Pernille Rosenkrantz-Theil,0.6226415094339622,33,53,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Per Clausen,0.4696969696969697,31,66,Venstre,Enhedslisten,68,klima
Karsten Lauritzen,Jacob Jensen,1.0,11,11,Venstre,Venstre,68,klima
Karsten Lauritzen,Michael Aastrup Jensen,1.0,3,3,Venstre,Venstre,68,klima
Karsten Lauritzen,Sara Olsvig,1.0,1,1,Venstre,Inuit Ataqatigiit,68,klima
Karsten Lauritzen,Annette Lind,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Inger Støjberg,1.0,1,1,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Bent Bøgsted,1.0,1,1,Venstre,Danmarksdemokraterne,68,klima
Karsten Lauritzen,Lennart Damsbo-Andersen,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Julie Skovsby,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Mai Mercado,1.0,1,1,Venstre,Det Konservative Folkeparti,68,klima
Karsten Lauritzen,Thyra Frank,1.0,1,1,Venstre,Liberal Alliance,68,klima
Karsten Lauritzen,Zenia Stampe,1.0,1,1,Venstre,Radikale Venstre,68,klima
Karsten Lauritzen,Fatma Øktem,1.0,1,1,Venstre,Venstre,68,klima
Karsten Lauritzen,Karsten Nonbo,1.0,1,1,Venstre,Venstre,68,klima
Karsten Lauritzen,Pernille Vigsø Bagge,1.0,1,1,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Mette Gjerskov,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Anne Baastrup,1.0,1,1,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Jane Heitmann,1.0,1,1,Venstre,Venstre,68,klima
Karsten Lauritzen,Thomas Jensen,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Karsten Lauritzen,Jonas Dahl,1.0,1,1,Venstre,Socialistisk Folkeparti,68,klima
Karsten Lauritzen,Troels Lund Poulsen,1.0,1,1,Venstre,Venstre,68,klima
Karsten Lauritzen,Jakob Ellemann-Jensen,1.0,1,1,Venstre,Venstre,68,klima
Henrik Sass Larsen,Søren Espersen,0.5,8,16,Socialdemokratiet,Danmarksdemokraterne,68,klima
Henrik Sass Larsen,Astrid Krag,1.0,37,37,Socialdemokratiet,Socialdemokratiet,68,klima
Henrik Sass Larsen,Christian Juhl,0.625,25,40,Socialdemokratiet,Enhedslisten,68,klima
Henrik Sass Larsen,Erling Bonnesen,0.7674418604651163,33,43,Socialdemokratiet,Venstre,68,klima
Henrik Sass Larsen,Liselott Blixt,0.5227272727272727,23,44,Socialdemokratiet,Uden for folketingsgrupperne,68,klima
Henrik Sass Larsen,Annette Vilhelmsen,0.9705882352941176,33,34,Socialdemokratiet,Socialistisk Folkeparti,68,klima
Henrik Sass Larsen,Flemming Damgaard Larsen,0.7407407407407407,40,54,Socialdemokratiet,Venstre,68,klima
Henrik Sass Larsen,Nikolaj Villumsen,0.7142857142857143,25,35,Socialdemokratiet,Enhedslisten,68,klima
Henrik Sass Larsen,Tom Behnke,0.8541666666666666,41,48,Socialdemokratiet,Det Konservative Folkeparti,68,klima
Henrik Sass Larsen,Karen Ellemann,0.7560975609756098,31,41,Socialdemokratiet,Venstre,68,klima
Henrik Sass Larsen,Jeppe Mikkelsen,1.0,48,48,Socialdemokratiet,Radikale Venstre,68,klima
Henrik Sass Larsen,Christian Langballe (udpeget af DF),0.6,24,40,Socialdemokratiet,Dansk Folkeparti,68,klima
Henrik Sass Larsen,Torsten Schack Pedersen,0.7551020408163265,37,49,Socialdemokratiet,Venstre,68,klima
Henrik Sass Larsen,Mads Rørvig,0.7555555555555555,34,45,Socialdemokratiet,Venstre,68,klima
Henrik Sass Larsen,Brian Mikkelsen,0.7714285714285715,27,35,Socialdemokratiet,Det Konservative Folkeparti,68,klima
