party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Danmarksdemokraterne,Enhedslisten,66,3304,640.0,0.1937046004842615,finans_budget
Danmarksdemokraterne,Folkaflokkurin,66,3,3.0,1.0,finans_budget
Danmarksdemokraterne,Inuit Ataqatigiit,66,3,1.0,0.3333333333333333,finans_budget
Danmarksdemokraterne,Kristendemokraterne,66,1290,1266.0,0.9813953488372092,finans_budget
Danmarksdemokraterne,Liberal Alliance,66,943,919.0,0.9745493107104984,finans_budget
Danmarksdemokraterne,Moderaterne,66,289,280.0,0.9688581314878892,finans_budget
Danmarksdemokraterne,Not able to assign,66,3830,2162.0,0.5644908616187989,finans_budget
Danmarksdemokraterne,Ny Alliance,66,708,686.0,0.9689265536723164,finans_budget
Danmarksdemokraterne,Radikale Venstre,66,11436,5888.0,0.5148653375306051,finans_budget
Danmarksdemokraterne,Siumut,66,23,17.0,0.7391304347826086,finans_budget
Danmarksdemokraterne,Socialdemokratiet,66,37611,20919.0,0.5561936667464306,finans_budget
Danmarksdemokraterne,Socialistisk Folkeparti,66,8587,3061.0,0.3564690811692093,finans_budget
Danmarksdemokraterne,Tjóðveldi,66,14,0.0,0.0,finans_budget
Danmarksdemokraterne,Uden for folketingsgrupperne,66,4556,3988.0,0.8753292361720808,finans_budget
Danmarksdemokraterne,Venstre,66,42406,41529.0,0.9793189642975051,finans_budget
Dansk Folkeparti,Dansk Folkeparti,66,28002,27979.0,0.9991786300978501,finans_budget
Dansk Folkeparti,Det Konservative Folkeparti,66,44790,43959.0,0.9814467515070329,finans_budget
Dansk Folkeparti,Enhedslisten,66,11358,2252.0,0.19827434407466102,finans_budget
