voting_id,party,politician,vote_type,Period
9888,Venstre,Peter Juel-Jensen,2,71
9888,Det Konservative Folkeparti,Mai Mercado,2,71
9888,Socialdemokratiet,Thomas Jensen,2,71
9888,Socialdemokratiet,Simon Kollerup,2,71
9888,Socialdemokratiet,Jens Joel,2,71
9888,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9888,Socialdemokratiet,Flemming Møller Mortensen,2,71
9888,Socialdemokratiet,Magnus Heunicke,2,71
9888,Socialdemokratiet,Bjarne Laustsen,2,71
9888,Socialdemokratiet,Leif Lahn Jensen,2,71
9888,Socialdemokratiet,Rasmus Prehn,2,71
9888,Socialdemokratiet,Per Husted,2,71
9888,Socialdemokratiet,Karin Gaardsted,2,71
9888,Enhedslisten,Søren Egge Rasmussen,1,71
9888,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9888,Enhedslisten,Jette Gottlieb,1,71
9888,Det Konservative Folkeparti,Per Larsen,2,71
9888,Socialdemokratiet,Lea Wermelin,2,71
9888,Dansk Folkeparti,Peter Kofod,2,71
9888,Socialdemokratiet,Mattias Tesfaye,2,71
9888,Danmarksdemokraterne,Lise Bech,2,71
9888,Socialdemokratiet,Peter Hummelgaard,2,71
9888,Socialdemokratiet,Malte Larsen,2,71
9888,Socialdemokratiet,Anne Paulin,2,71
9888,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9888,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9888,Venstre,Kim Valentin,2,71
9888,Venstre,Christoffer Aagaard Melson,2,71
9888,Venstre,Heidi Bank,2,71
9888,Venstre,Marie Bjerre,2,71
9889,Dansk Folkeparti,Alex Ahrendtsen,2,71
9889,Danmarksdemokraterne,Søren Espersen,2,71
9889,Venstre,Erling Bonnesen,2,71
9889,Socialdemokratiet,Mette Reissmann,2,71
9889,Venstre,Torsten Schack Pedersen,2,71
9889,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9889,Venstre,Louise Elholm,2,71
9889,Socialdemokratiet,Jesper Petersen,2,71
9889,Liberal Alliance,Ole Birk Olesen,2,71
9889,Venstre,Jan E. Jørgensen,2,71
9889,Enhedslisten,Trine Pertou Mach,1,71
9889,Radikale Venstre,Lotte Rod,2,71
9889,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9889,Socialdemokratiet,Trine Bramsen,2,71
9889,Danmarksdemokraterne,Dennis Flydtkjær,2,71
9889,Socialdemokratiet,Benny Engelbrecht,2,71
9889,Venstre,Hans Christian Schmidt,2,71
9889,Venstre,Preben Bang Henriksen,2,71
9889,Venstre,Sophie Løhde,2,71
9889,Venstre,Christian Friis Bach,2,71
9889,Socialdemokratiet,Ida Auken,2,71
9889,Socialdemokratiet,Mogens Jensen,2,71
9889,Danmarksdemokraterne,Karina Adsbøl,2,71
9889,Venstre,Hans Andersen,2,71
9889,Venstre,Anni Matthiesen,2,71
9889,Venstre,Michael Aastrup Jensen,2,71
9889,Venstre,Peter Juel-Jensen,2,71
9889,Det Konservative Folkeparti,Mai Mercado,2,71
9889,Socialdemokratiet,Thomas Jensen,2,71
9889,Socialdemokratiet,Simon Kollerup,2,71
9889,Socialdemokratiet,Jens Joel,2,71
9889,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9889,Socialdemokratiet,Flemming Møller Mortensen,2,71
9889,Socialdemokratiet,Magnus Heunicke,2,71
9889,Socialdemokratiet,Bjarne Laustsen,2,71
9889,Socialdemokratiet,Leif Lahn Jensen,2,71
9889,Socialdemokratiet,Rasmus Prehn,2,71
9889,Socialdemokratiet,Per Husted,2,71
9889,Socialdemokratiet,Karin Gaardsted,2,71
9889,Enhedslisten,Søren Egge Rasmussen,1,71
9889,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9889,Enhedslisten,Jette Gottlieb,1,71
9889,Det Konservative Folkeparti,Per Larsen,2,71
9889,Socialdemokratiet,Lea Wermelin,2,71
9889,Dansk Folkeparti,Peter Kofod,2,71
9889,Socialdemokratiet,Mattias Tesfaye,2,71
9889,Danmarksdemokraterne,Lise Bech,2,71
9889,Socialdemokratiet,Peter Hummelgaard,2,71
9889,Socialdemokratiet,Malte Larsen,2,71
9889,Socialdemokratiet,Anne Paulin,2,71
9889,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9889,Socialistisk Folkeparti,Carl Valentin,1,71
9889,Venstre,Kim Valentin,2,71
9889,Venstre,Christoffer Aagaard Melson,2,71
9889,Venstre,Heidi Bank,2,71
9889,Venstre,Marie Bjerre,2,71
9890,Dansk Folkeparti,Alex Ahrendtsen,2,71
9890,Danmarksdemokraterne,Søren Espersen,2,71
9890,Venstre,Erling Bonnesen,2,71
9890,Socialdemokratiet,Mette Reissmann,2,71
9890,Venstre,Torsten Schack Pedersen,2,71
9890,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9890,Venstre,Louise Elholm,2,71
9890,Socialdemokratiet,Jesper Petersen,2,71
9890,Liberal Alliance,Ole Birk Olesen,2,71
9890,Venstre,Jan E. Jørgensen,2,71
9890,Enhedslisten,Trine Pertou Mach,1,71
9890,Radikale Venstre,Lotte Rod,2,71
9890,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9890,Socialdemokratiet,Trine Bramsen,2,71
9890,Danmarksdemokraterne,Dennis Flydtkjær,2,71
9890,Socialdemokratiet,Benny Engelbrecht,2,71
9890,Venstre,Hans Christian Schmidt,2,71
9890,Venstre,Preben Bang Henriksen,2,71
9890,Venstre,Sophie Løhde,2,71
9890,Venstre,Christian Friis Bach,2,71
9890,Socialdemokratiet,Ida Auken,2,71
9890,Socialdemokratiet,Mogens Jensen,2,71
9890,Danmarksdemokraterne,Karina Adsbøl,2,71
9890,Venstre,Hans Andersen,2,71
9890,Venstre,Anni Matthiesen,2,71
9890,Venstre,Michael Aastrup Jensen,2,71
9890,Venstre,Peter Juel-Jensen,2,71
9890,Det Konservative Folkeparti,Mai Mercado,2,71
9890,Socialdemokratiet,Thomas Jensen,2,71
9890,Socialdemokratiet,Simon Kollerup,2,71
9890,Socialdemokratiet,Jens Joel,2,71
9890,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9890,Socialdemokratiet,Flemming Møller Mortensen,2,71
9890,Socialdemokratiet,Magnus Heunicke,2,71
9890,Socialdemokratiet,Bjarne Laustsen,2,71
9890,Socialdemokratiet,Leif Lahn Jensen,2,71
9890,Socialdemokratiet,Rasmus Prehn,2,71
9890,Socialdemokratiet,Per Husted,2,71
9890,Socialdemokratiet,Karin Gaardsted,2,71
9890,Enhedslisten,Søren Egge Rasmussen,1,71
9890,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9890,Enhedslisten,Jette Gottlieb,1,71
9890,Det Konservative Folkeparti,Per Larsen,2,71
9890,Socialdemokratiet,Lea Wermelin,2,71
9890,Dansk Folkeparti,Peter Kofod,2,71
9890,Socialdemokratiet,Mattias Tesfaye,2,71
9890,Danmarksdemokraterne,Lise Bech,2,71
9890,Socialdemokratiet,Peter Hummelgaard,2,71
9890,Socialdemokratiet,Malte Larsen,2,71
9890,Socialdemokratiet,Anne Paulin,2,71
9890,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9890,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9890,Socialistisk Folkeparti,Carl Valentin,1,71
9890,Venstre,Kim Valentin,2,71
9890,Venstre,Christoffer Aagaard Melson,2,71
9890,Venstre,Heidi Bank,2,71
9890,Venstre,Marie Bjerre,2,71
9891,Dansk Folkeparti,Alex Ahrendtsen,4,71
9891,Danmarksdemokraterne,Søren Espersen,2,71
9891,Venstre,Erling Bonnesen,2,71
9891,Socialdemokratiet,Mette Reissmann,2,71
9891,Venstre,Torsten Schack Pedersen,2,71
9891,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9891,Venstre,Louise Elholm,2,71
9891,Socialdemokratiet,Jesper Petersen,2,71
9891,Liberal Alliance,Ole Birk Olesen,1,71
9891,Venstre,Jan E. Jørgensen,2,71
9891,Enhedslisten,Trine Pertou Mach,1,71
9891,Radikale Venstre,Lotte Rod,1,71
9891,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9891,Socialdemokratiet,Trine Bramsen,2,71
9891,Danmarksdemokraterne,Dennis Flydtkjær,2,71
9891,Socialdemokratiet,Benny Engelbrecht,2,71
9891,Venstre,Hans Christian Schmidt,2,71
9891,Venstre,Preben Bang Henriksen,2,71
9891,Venstre,Sophie Løhde,2,71
9891,Venstre,Christian Friis Bach,1,71
9891,Socialdemokratiet,Ida Auken,2,71
9891,Socialdemokratiet,Mogens Jensen,2,71
9891,Danmarksdemokraterne,Karina Adsbøl,2,71
9891,Venstre,Hans Andersen,2,71
9891,Venstre,Anni Matthiesen,2,71
9891,Venstre,Michael Aastrup Jensen,2,71
9891,Venstre,Peter Juel-Jensen,2,71
9891,Det Konservative Folkeparti,Mai Mercado,2,71
9891,Socialdemokratiet,Thomas Jensen,2,71
9891,Socialdemokratiet,Simon Kollerup,2,71
9891,Socialdemokratiet,Jens Joel,2,71
9891,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9891,Socialdemokratiet,Flemming Møller Mortensen,2,71
9891,Socialdemokratiet,Magnus Heunicke,2,71
9891,Socialdemokratiet,Bjarne Laustsen,2,71
9891,Socialdemokratiet,Leif Lahn Jensen,2,71
9891,Socialdemokratiet,Rasmus Prehn,2,71
9891,Socialdemokratiet,Per Husted,2,71
9891,Socialdemokratiet,Karin Gaardsted,2,71
9891,Enhedslisten,Søren Egge Rasmussen,1,71
9891,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9891,Enhedslisten,Jette Gottlieb,1,71
9891,Det Konservative Folkeparti,Per Larsen,2,71
9891,Socialdemokratiet,Lea Wermelin,2,71
9891,Dansk Folkeparti,Peter Kofod,4,71
9891,Socialdemokratiet,Mattias Tesfaye,2,71
9891,Danmarksdemokraterne,Lise Bech,2,71
9891,Socialdemokratiet,Peter Hummelgaard,2,71
9891,Socialdemokratiet,Malte Larsen,2,71
9891,Socialdemokratiet,Anne Paulin,2,71
9891,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9891,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9891,Socialistisk Folkeparti,Carl Valentin,1,71
9891,Venstre,Kim Valentin,2,71
9891,Venstre,Christoffer Aagaard Melson,2,71
9891,Venstre,Heidi Bank,2,71
9891,Venstre,Marie Bjerre,2,71
9892,Dansk Folkeparti,Alex Ahrendtsen,1,71
9892,Danmarksdemokraterne,Søren Espersen,1,71
9892,Venstre,Erling Bonnesen,2,71
9892,Socialdemokratiet,Mette Reissmann,2,71
9892,Venstre,Torsten Schack Pedersen,2,71
9892,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9892,Venstre,Louise Elholm,2,71
9892,Socialdemokratiet,Jesper Petersen,2,71
9892,Liberal Alliance,Ole Birk Olesen,2,71
9892,Venstre,Jan E. Jørgensen,2,71
9892,Enhedslisten,Trine Pertou Mach,1,71
9892,Radikale Venstre,Lotte Rod,2,71
9892,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9892,Socialdemokratiet,Trine Bramsen,2,71
9892,Danmarksdemokraterne,Dennis Flydtkjær,1,71
9892,Socialdemokratiet,Benny Engelbrecht,2,71
9892,Venstre,Hans Christian Schmidt,2,71
9892,Venstre,Preben Bang Henriksen,2,71
9892,Venstre,Sophie Løhde,2,71
9892,Venstre,Christian Friis Bach,2,71
9892,Socialdemokratiet,Ida Auken,2,71
9892,Socialdemokratiet,Mogens Jensen,2,71
9892,Danmarksdemokraterne,Karina Adsbøl,1,71
9892,Venstre,Hans Andersen,2,71
9892,Venstre,Anni Matthiesen,2,71
9892,Venstre,Michael Aastrup Jensen,2,71
9892,Venstre,Peter Juel-Jensen,2,71
9892,Det Konservative Folkeparti,Mai Mercado,1,71
9892,Socialdemokratiet,Thomas Jensen,2,71
9892,Socialdemokratiet,Simon Kollerup,2,71
9892,Socialdemokratiet,Jens Joel,2,71
9892,Socialdemokratiet,Flemming Møller Mortensen,2,71
9892,Socialdemokratiet,Magnus Heunicke,2,71
9892,Socialdemokratiet,Bjarne Laustsen,2,71
9892,Socialdemokratiet,Leif Lahn Jensen,2,71
9892,Socialdemokratiet,Rasmus Prehn,2,71
9892,Socialdemokratiet,Per Husted,2,71
9892,Socialdemokratiet,Karin Gaardsted,2,71
9892,Enhedslisten,Søren Egge Rasmussen,1,71
9892,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9892,Enhedslisten,Jette Gottlieb,1,71
9892,Det Konservative Folkeparti,Per Larsen,1,71
9892,Socialdemokratiet,Lea Wermelin,2,71
9892,Dansk Folkeparti,Peter Kofod,1,71
9892,Socialdemokratiet,Mattias Tesfaye,2,71
9892,Danmarksdemokraterne,Lise Bech,1,71
9892,Socialdemokratiet,Peter Hummelgaard,2,71
9892,Socialdemokratiet,Malte Larsen,2,71
9892,Socialdemokratiet,Anne Paulin,2,71
9892,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9892,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
9892,Socialistisk Folkeparti,Carl Valentin,1,71
9892,Venstre,Kim Valentin,2,71
9892,Venstre,Christoffer Aagaard Melson,2,71
9892,Venstre,Heidi Bank,2,71
9892,Venstre,Marie Bjerre,2,71
9893,Dansk Folkeparti,Alex Ahrendtsen,1,71
9893,Danmarksdemokraterne,Søren Espersen,1,71
9893,Venstre,Erling Bonnesen,2,71
9893,Socialdemokratiet,Mette Reissmann,2,71
9893,Venstre,Torsten Schack Pedersen,2,71
9893,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9893,Venstre,Louise Elholm,2,71
9893,Socialdemokratiet,Jesper Petersen,2,71
9893,Liberal Alliance,Ole Birk Olesen,1,71
9893,Venstre,Jan E. Jørgensen,2,71
9893,Enhedslisten,Trine Pertou Mach,2,71
9893,Radikale Venstre,Lotte Rod,2,71
9893,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9893,Socialdemokratiet,Trine Bramsen,2,71
9893,Danmarksdemokraterne,Dennis Flydtkjær,1,71
9893,Socialdemokratiet,Benny Engelbrecht,2,71
9893,Venstre,Hans Christian Schmidt,2,71
9893,Venstre,Preben Bang Henriksen,2,71
9893,Venstre,Sophie Løhde,2,71
9893,Venstre,Christian Friis Bach,2,71
9893,Socialdemokratiet,Ida Auken,2,71
9893,Socialdemokratiet,Mogens Jensen,2,71
9893,Danmarksdemokraterne,Karina Adsbøl,1,71
9893,Venstre,Hans Andersen,2,71
9893,Venstre,Anni Matthiesen,2,71
9893,Venstre,Michael Aastrup Jensen,2,71
9893,Venstre,Peter Juel-Jensen,2,71
9893,Det Konservative Folkeparti,Mai Mercado,1,71
9893,Socialdemokratiet,Thomas Jensen,2,71
9893,Socialdemokratiet,Simon Kollerup,2,71
9893,Socialdemokratiet,Jens Joel,2,71
9893,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,2,71
9893,Socialdemokratiet,Flemming Møller Mortensen,2,71
9893,Socialdemokratiet,Magnus Heunicke,2,71
9893,Socialdemokratiet,Bjarne Laustsen,2,71
9893,Socialdemokratiet,Leif Lahn Jensen,2,71
9893,Socialdemokratiet,Rasmus Prehn,2,71
9893,Socialdemokratiet,Per Husted,2,71
9893,Socialdemokratiet,Karin Gaardsted,2,71
9893,Enhedslisten,Søren Egge Rasmussen,2,71
9893,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9893,Enhedslisten,Jette Gottlieb,2,71
9893,Det Konservative Folkeparti,Per Larsen,1,71
9893,Socialdemokratiet,Lea Wermelin,2,71
9893,Dansk Folkeparti,Peter Kofod,1,71
9893,Socialdemokratiet,Mattias Tesfaye,2,71
9893,Danmarksdemokraterne,Lise Bech,1,71
9893,Socialdemokratiet,Peter Hummelgaard,2,71
9893,Socialdemokratiet,Malte Larsen,2,71
9893,Socialdemokratiet,Anne Paulin,2,71
9893,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
9893,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
9893,Socialistisk Folkeparti,Carl Valentin,2,71
9893,Venstre,Kim Valentin,2,71
9893,Venstre,Christoffer Aagaard Melson,2,71
9893,Venstre,Heidi Bank,2,71
9893,Venstre,Marie Bjerre,2,71
9894,Dansk Folkeparti,Alex Ahrendtsen,2,71
9894,Danmarksdemokraterne,Søren Espersen,2,71
9894,Venstre,Erling Bonnesen,2,71
9894,Socialdemokratiet,Mette Reissmann,2,71
9894,Venstre,Torsten Schack Pedersen,2,71
9894,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9894,Venstre,Louise Elholm,2,71
9894,Socialdemokratiet,Jesper Petersen,2,71
9894,Liberal Alliance,Ole Birk Olesen,2,71
9894,Venstre,Jan E. Jørgensen,2,71
9894,Enhedslisten,Trine Pertou Mach,1,71
9894,Radikale Venstre,Lotte Rod,1,71
9894,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9894,Socialdemokratiet,Trine Bramsen,2,71
9894,Danmarksdemokraterne,Dennis Flydtkjær,2,71
9894,Socialdemokratiet,Benny Engelbrecht,2,71
9894,Venstre,Hans Christian Schmidt,2,71
9894,Venstre,Preben Bang Henriksen,2,71
9894,Venstre,Sophie Løhde,2,71
9894,Venstre,Christian Friis Bach,1,71
9894,Socialdemokratiet,Ida Auken,2,71
9894,Socialdemokratiet,Mogens Jensen,2,71
9894,Danmarksdemokraterne,Karina Adsbøl,2,71
9894,Venstre,Hans Andersen,2,71
9894,Venstre,Anni Matthiesen,2,71
9894,Venstre,Michael Aastrup Jensen,2,71
9894,Venstre,Peter Juel-Jensen,2,71
9894,Det Konservative Folkeparti,Mai Mercado,2,71
9894,Socialdemokratiet,Thomas Jensen,2,71
9894,Socialdemokratiet,Simon Kollerup,2,71
9894,Socialdemokratiet,Jens Joel,2,71
9894,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9894,Socialdemokratiet,Flemming Møller Mortensen,2,71
9894,Socialdemokratiet,Magnus Heunicke,2,71
9894,Socialdemokratiet,Bjarne Laustsen,2,71
9894,Socialdemokratiet,Leif Lahn Jensen,2,71
9894,Socialdemokratiet,Rasmus Prehn,2,71
9894,Socialdemokratiet,Per Husted,2,71
9894,Socialdemokratiet,Karin Gaardsted,2,71
9894,Enhedslisten,Søren Egge Rasmussen,1,71
9894,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9894,Enhedslisten,Jette Gottlieb,1,71
9894,Det Konservative Folkeparti,Per Larsen,2,71
9894,Socialdemokratiet,Lea Wermelin,2,71
9894,Dansk Folkeparti,Peter Kofod,2,71
9894,Socialdemokratiet,Mattias Tesfaye,2,71
9894,Danmarksdemokraterne,Lise Bech,2,71
9894,Socialdemokratiet,Peter Hummelgaard,2,71
9894,Socialdemokratiet,Malte Larsen,2,71
9894,Socialdemokratiet,Anne Paulin,2,71
9894,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9894,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9894,Socialistisk Folkeparti,Carl Valentin,1,71
9894,Venstre,Kim Valentin,2,71
9894,Venstre,Christoffer Aagaard Melson,2,71
9894,Venstre,Heidi Bank,2,71
9894,Venstre,Marie Bjerre,2,71
9895,Dansk Folkeparti,Alex Ahrendtsen,2,71
9895,Danmarksdemokraterne,Søren Espersen,2,71
9895,Venstre,Erling Bonnesen,2,71
9895,Socialdemokratiet,Mette Reissmann,2,71
9895,Venstre,Torsten Schack Pedersen,2,71
9895,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9895,Venstre,Louise Elholm,2,71
9895,Socialdemokratiet,Jesper Petersen,2,71
9895,Liberal Alliance,Ole Birk Olesen,2,71
9895,Venstre,Jan E. Jørgensen,2,71
9895,Enhedslisten,Trine Pertou Mach,1,71
9895,Radikale Venstre,Lotte Rod,4,71
9895,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9895,Socialdemokratiet,Trine Bramsen,2,71
9895,Danmarksdemokraterne,Dennis Flydtkjær,2,71
9895,Socialdemokratiet,Benny Engelbrecht,2,71
9895,Venstre,Hans Christian Schmidt,2,71
9895,Venstre,Preben Bang Henriksen,2,71
9895,Venstre,Sophie Løhde,2,71
9895,Venstre,Christian Friis Bach,4,71
9895,Socialdemokratiet,Ida Auken,2,71
9895,Socialdemokratiet,Mogens Jensen,2,71
9895,Danmarksdemokraterne,Karina Adsbøl,2,71
9895,Venstre,Hans Andersen,2,71
9895,Venstre,Anni Matthiesen,2,71
9895,Venstre,Michael Aastrup Jensen,2,71
9895,Venstre,Peter Juel-Jensen,2,71
9895,Det Konservative Folkeparti,Mai Mercado,2,71
9895,Socialdemokratiet,Thomas Jensen,2,71
9895,Socialdemokratiet,Simon Kollerup,2,71
9895,Socialdemokratiet,Jens Joel,2,71
9895,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9895,Socialdemokratiet,Flemming Møller Mortensen,2,71
9895,Socialdemokratiet,Magnus Heunicke,2,71
9895,Socialdemokratiet,Bjarne Laustsen,2,71
9895,Socialdemokratiet,Leif Lahn Jensen,2,71
9895,Socialdemokratiet,Rasmus Prehn,2,71
9895,Socialdemokratiet,Per Husted,2,71
9895,Socialdemokratiet,Karin Gaardsted,2,71
9895,Enhedslisten,Søren Egge Rasmussen,1,71
9895,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9895,Enhedslisten,Jette Gottlieb,1,71
9895,Det Konservative Folkeparti,Per Larsen,2,71
9895,Socialdemokratiet,Lea Wermelin,2,71
9895,Dansk Folkeparti,Peter Kofod,2,71
9895,Socialdemokratiet,Mattias Tesfaye,2,71
9895,Danmarksdemokraterne,Lise Bech,2,71
9895,Socialdemokratiet,Peter Hummelgaard,2,71
9895,Socialdemokratiet,Malte Larsen,2,71
9895,Socialdemokratiet,Anne Paulin,2,71
9895,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9895,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9895,Socialistisk Folkeparti,Carl Valentin,1,71
9895,Venstre,Kim Valentin,2,71
9895,Venstre,Christoffer Aagaard Melson,2,71
9895,Venstre,Heidi Bank,2,71
9895,Venstre,Marie Bjerre,2,71
9896,Dansk Folkeparti,Alex Ahrendtsen,4,71
9896,Danmarksdemokraterne,Søren Espersen,2,71
9896,Venstre,Erling Bonnesen,2,71
9896,Socialdemokratiet,Mette Reissmann,2,71
9896,Venstre,Torsten Schack Pedersen,2,71
9896,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9896,Venstre,Louise Elholm,2,71
9896,Socialdemokratiet,Jesper Petersen,2,71
9896,Liberal Alliance,Ole Birk Olesen,2,71
9896,Venstre,Jan E. Jørgensen,2,71
9896,Enhedslisten,Trine Pertou Mach,1,71
9896,Radikale Venstre,Lotte Rod,2,71
9896,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9896,Socialdemokratiet,Trine Bramsen,2,71
9896,Danmarksdemokraterne,Dennis Flydtkjær,2,71
9896,Socialdemokratiet,Benny Engelbrecht,2,71
9896,Venstre,Hans Christian Schmidt,2,71
9896,Venstre,Preben Bang Henriksen,2,71
9896,Venstre,Sophie Løhde,2,71
9896,Venstre,Christian Friis Bach,2,71
9896,Socialdemokratiet,Ida Auken,2,71
9896,Socialdemokratiet,Mogens Jensen,2,71
9896,Danmarksdemokraterne,Karina Adsbøl,2,71
9896,Venstre,Hans Andersen,2,71
9896,Venstre,Anni Matthiesen,2,71
9896,Venstre,Michael Aastrup Jensen,2,71
9896,Venstre,Peter Juel-Jensen,2,71
9896,Det Konservative Folkeparti,Mai Mercado,2,71
9896,Socialdemokratiet,Thomas Jensen,2,71
9896,Socialdemokratiet,Simon Kollerup,2,71
9896,Socialdemokratiet,Jens Joel,2,71
9896,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9896,Socialdemokratiet,Flemming Møller Mortensen,2,71
9896,Socialdemokratiet,Magnus Heunicke,2,71
9896,Socialdemokratiet,Bjarne Laustsen,2,71
9896,Socialdemokratiet,Leif Lahn Jensen,2,71
9896,Socialdemokratiet,Rasmus Prehn,2,71
9896,Socialdemokratiet,Per Husted,2,71
9896,Socialdemokratiet,Karin Gaardsted,2,71
9896,Enhedslisten,Søren Egge Rasmussen,1,71
9896,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9896,Enhedslisten,Jette Gottlieb,1,71
9896,Det Konservative Folkeparti,Per Larsen,2,71
9896,Socialdemokratiet,Lea Wermelin,2,71
9896,Dansk Folkeparti,Peter Kofod,4,71
9896,Socialdemokratiet,Mattias Tesfaye,2,71
9896,Danmarksdemokraterne,Lise Bech,2,71
9896,Socialdemokratiet,Peter Hummelgaard,2,71
9896,Socialdemokratiet,Malte Larsen,2,71
9896,Socialdemokratiet,Anne Paulin,2,71
9896,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9896,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
9896,Socialistisk Folkeparti,Carl Valentin,1,71
9896,Venstre,Kim Valentin,2,71
9896,Venstre,Christoffer Aagaard Melson,2,71
9896,Venstre,Heidi Bank,2,71
9896,Venstre,Marie Bjerre,2,71
9897,Dansk Folkeparti,Alex Ahrendtsen,2,71
9897,Danmarksdemokraterne,Søren Espersen,1,71
9897,Venstre,Erling Bonnesen,2,71
9897,Socialdemokratiet,Mette Reissmann,2,71
9897,Venstre,Torsten Schack Pedersen,2,71
9897,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9897,Venstre,Louise Elholm,2,71
9897,Socialdemokratiet,Jesper Petersen,2,71
9897,Liberal Alliance,Ole Birk Olesen,2,71
9897,Venstre,Jan E. Jørgensen,2,71
9897,Enhedslisten,Trine Pertou Mach,1,71
9897,Radikale Venstre,Lotte Rod,1,71
9897,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9897,Socialdemokratiet,Trine Bramsen,2,71
9897,Danmarksdemokraterne,Dennis Flydtkjær,1,71
9897,Socialdemokratiet,Benny Engelbrecht,2,71
9897,Venstre,Hans Christian Schmidt,2,71
9897,Venstre,Preben Bang Henriksen,2,71
9897,Venstre,Sophie Løhde,2,71
9897,Venstre,Christian Friis Bach,1,71
9897,Socialdemokratiet,Ida Auken,2,71
9897,Socialdemokratiet,Mogens Jensen,2,71
9897,Danmarksdemokraterne,Karina Adsbøl,1,71
9897,Venstre,Hans Andersen,2,71
9897,Venstre,Anni Matthiesen,2,71
9897,Venstre,Michael Aastrup Jensen,2,71
9897,Venstre,Peter Juel-Jensen,2,71
9897,Det Konservative Folkeparti,Mai Mercado,2,71
9897,Socialdemokratiet,Thomas Jensen,2,71
9897,Socialdemokratiet,Simon Kollerup,2,71
9897,Socialdemokratiet,Jens Joel,2,71
9897,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9897,Socialdemokratiet,Flemming Møller Mortensen,2,71
9897,Socialdemokratiet,Magnus Heunicke,2,71
9897,Socialdemokratiet,Bjarne Laustsen,2,71
9897,Socialdemokratiet,Leif Lahn Jensen,2,71
9897,Socialdemokratiet,Rasmus Prehn,2,71
9897,Socialdemokratiet,Per Husted,2,71
9897,Socialdemokratiet,Karin Gaardsted,2,71
9897,Enhedslisten,Søren Egge Rasmussen,1,71
9897,Det Konservative Folkeparti,Rasmus Jarlov,2,71
9897,Enhedslisten,Jette Gottlieb,1,71
9897,Det Konservative Folkeparti,Per Larsen,2,71
